YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 06 05 13 00 267  2.7  3.1  0.64 11.11  6.48 999 1012.7  15.2  13.6  14.3 99.0 99.00
2005 06 05 14 00 262  1.5  1.9  0.64 10.00  6.46 999 1012.7  17.3  13.6  15.6 99.0 99.00
2005 06 05 15 00 228  1.1  1.4  0.58 10.00  6.58 999 1013.2  19.6  14.2  15.0 99.0 99.00
2005 06 05 16 00 152  1.4  1.8  0.60 10.00  6.77 999 1012.8  19.5  14.2  16.3 99.0 99.00
2005 06 05 17 00 152  1.1  1.3  0.60 11.11  6.72 999 1012.9  19.6  15.9  16.3 99.0 99.00
2005 06 05 18 00 141  1.2  1.5  0.63 10.00  7.18 999 1012.7  20.3  16.7  15.6 99.0 99.00
2005 06 05 19 00 126  3.0  3.4  0.62 10.00  7.24 999 1012.7  20.4  16.5  17.9 99.0 99.00
2005 06 05 20 00 106  3.9  4.2  0.63  9.09  7.67 999 1012.5  18.8  15.7  16.5 99.0 99.00
2005 06 05 21 00 132  3.6  3.9  0.69  9.09  7.32 999 1012.6  17.5  14.9  16.8 99.0 99.00
2005 06 05 22 00 113  4.2  4.6  0.70  8.33  6.81 999 1012.7  17.3  15.1  16.6 99.0 99.00
2005 06 05 23 00 129  5.0  5.6  0.72  9.09  6.93 999 1012.6  17.9  15.0  15.9 99.0 99.00
2005 06 06 00 00 124  4.9  5.5  0.70  9.09  6.66 999 1012.5  17.3  14.9  15.5 99.0 99.00
2005 06 06 01 00 108  4.9  5.9  0.71  9.09  6.38 999 1012.7  17.5  14.8  15.0 99.0 99.00
2005 06 06 02 00  43  5.0  7.8  0.66  9.09  5.73 999 1013.5  16.3  14.5  14.6 99.0 99.00
2005 06 06 03 00  44  4.9  7.5  0.69  9.09  4.98 999 1013.6  15.0  14.2  14.5 99.0 99.00
2005 06 06 04 00  57  5.8  7.2  0.77  9.09  4.83 999 1014.3  13.7  13.7  13.4 99.0 99.00
2005 06 06 05 00  31  4.8  6.1  0.81 10.00  4.17 999 1014.9  13.6  13.6  13.4 99.0 99.00
2005 06 06 06 00  16  6.1  7.2  0.86  9.09  4.28 999 1015.5  12.8  13.3  12.7 99.0 99.00
2005 06 06 07 00 360  7.9  9.2  0.82  9.09  4.11 999 1016.3  12.5  12.9  12.4 99.0 99.00
2005 06 06 08 00  17  9.0 10.1  1.00  3.70  3.78 999 1016.3  11.8  12.9  11.7 99.0 99.00
2005 06 06 09 00  12  8.0  9.2  1.07  9.09  4.15 999 1017.3  11.3  12.8  11.2 99.0 99.00
2005 06 06 10 00  13  7.0  8.0  1.09  4.00  4.03 999 1017.9  11.3  12.8  11.2 99.0 99.00
2005 06 06 11 00  17  6.4  7.1  1.07  4.35  4.22 999 1018.0  10.6  12.5  10.5 99.0 99.00
2005 06 06 12 00  24  5.2  6.1  1.09  3.85  4.24 999 1018.1  10.5  12.2  10.4 99.0 99.00
2005 06 06 13 00   5  5.3  6.1  0.98  4.55  4.32 999 1018.0  10.6  12.4  10.5 99.0 99.00
2005 06 06 14 00 348  5.8  7.0  0.84  8.33  4.45 999 1018.1  10.9  12.1  10.9 99.0 99.00
2005 06 06 15 00 333  5.0  5.9  0.81  5.00  4.59 999 1018.6  11.0  12.1  10.9 99.0 99.00
2005 06 06 17 00  26  1.5  1.9 99.00 99.00 99.00 999 1017.3  11.3  12.2  11.3 99.0 99.00
2005 06 06 18 00  16  0.2  0.8  0.79  5.26  4.76 999 1016.5  11.9  12.6  11.8 99.0 99.00
2005 06 06 19 00  42  2.4  2.9  0.82  5.26  4.83 999 1015.7  11.8  12.9  11.7 99.0 99.00
2005 06 06 20 00  83  2.4  3.2  0.86  5.00  5.04 999 1015.7  12.0  13.3  11.9 99.0 99.00
2005 06 06 21 00  74  3.0  3.5  0.81  5.26  5.00 999 1014.8  12.5  13.2  12.4 99.0 99.00
2005 06 06 22 00  45  3.7  4.4  0.85  5.26  5.04 999 1014.4  12.8  12.9  12.7 99.0 99.00
2005 06 06 23 00  38  4.5  5.5  0.89  5.26  5.02 999 1013.9  12.1  12.6  12.1 99.0 99.00
2005 06 07 00 00   5  3.7  4.3  0.93  5.26  4.88 999 1013.7  12.0  12.6  12.0 99.0 99.00
2005 06 07 01 00  41  3.5  4.1  0.94  5.56  4.96 999 1012.5  12.2  12.6  12.1 99.0 99.00
2005 06 07 02 00 128  2.4  3.2  0.90  5.56  4.80 999 1012.4  12.6  12.5  12.5 99.0 99.00
2005 06 07 03 00 165  4.4  4.9  0.83  5.26  4.62 999 1011.3  13.1  12.5  13.1 99.0 99.00
2005 06 07 04 00 213  4.7  5.7  0.80  5.56  4.53 999 1011.7  15.8  12.2  15.8 99.0 99.00
2005 06 07 05 00 220  4.5  5.4  0.84  5.56  4.23 999 1011.7  15.9  12.3  15.8 99.0 99.00
2005 06 07 06 00 218  3.7  4.2  0.87  3.23  3.84 999 1010.9  16.1  12.2  16.0 99.0 99.00
2005 06 07 07 00 159  4.5  5.3 99.00 99.00 99.00 999 1009.9  15.5  12.2  15.4 99.0 99.00
2005 06 07 08 00 162  4.9  5.8  0.69  5.56  4.06 999 1009.7  16.5  12.5  16.4 99.0 99.00
2005 06 07 09 00 178  6.3  7.1  0.64  5.26  4.30 999 1010.2  15.2  12.5  15.1 99.0 99.00
2005 06 07 10 00 190  4.4  4.9  0.60  5.56  4.24 999 1010.2  14.9  12.5  14.9 99.0 99.00
2005 06 07 11 00 194  2.0  2.9  0.62  5.56  4.48 999 1010.3  15.2  12.5  15.1 99.0 99.00
2005 06 07 12 00 218  3.8  5.1  0.61  5.56  4.53 999 1010.2  16.8  12.6  16.2 99.0 99.00
2005 06 07 13 00 246  4.9  5.4  0.57  5.56  4.44 999 1009.6  16.6  12.8  15.5 99.0 99.00
2005 06 07 14 00 237  4.8  5.3  0.61  5.26  4.66 999 1009.6  16.8  12.9  15.6 99.0 99.00
2005 06 07 15 00 215  4.6  5.6  0.57  4.76  4.81 999 1009.4  18.6  13.3  16.4 99.0 99.00
2005 06 07 16 00 197  4.3  4.9  0.61  5.00  4.81 999 1008.7  19.6  13.6  16.6 99.0 99.00
2005 06 07 17 00 191  3.9  5.1  0.61  5.00  4.82 999 1008.0  19.9  13.7  16.7 99.0 99.00
2005 06 07 18 00 201  4.6  5.4  0.58  5.00  4.61 999 1007.3  21.0  14.5  15.3 99.0 99.00
2005 06 07 19 00 211  5.1  6.0  0.52  5.00  4.52 999 1006.5  21.4  14.4  15.4 99.0 99.00
2005 06 07 20 00 211  4.8  5.3  0.61  3.13  4.03 999 1006.3  21.1  14.4  15.3 99.0 99.00
2005 06 07 21 00 222  4.9  6.2  0.61  7.14  3.91 999 1005.8  21.4  14.5  15.9 99.0 99.00
2005 06 07 22 00 201  5.7  6.3  0.65  3.33  3.67 999 1005.7  21.0  14.4  15.5 99.0 99.00
2005 06 07 23 00 226  4.3  5.5  0.63  3.57  4.04 999 1006.2  19.7  14.2  16.4 99.0 99.00
2005 06 08 00 00 226  4.8  5.5  0.56  7.14  4.23 999 1006.4  21.7  14.2  17.2 99.0 99.00
2005 06 08 01 00 247  4.2  5.6  0.53  5.88  4.34 999 1007.1  20.2  14.1  17.5 99.0 99.00
2005 06 08 02 00 231  4.6  6.3  0.54  5.88  4.50 999 1007.8  21.0  14.1  17.5 99.0 99.00
2005 06 08 03 00 234  5.6  6.3  0.51  5.56  4.89 999 1007.9  19.6  14.1  17.5 99.0 99.00
2005 06 08 04 00 252  4.9  5.7  0.52  6.67  5.10 999 1008.0  19.2  14.1  16.8 99.0 99.00
2005 06 08 05 00 240  4.4  4.8  0.53  5.88  5.13 999 1008.1  18.0  13.7  16.4 99.0 99.00
2005 06 08 06 00 264  5.4  5.9  0.43  6.25  5.30 999 1008.4  18.1  13.6  14.9 99.0 99.00
2005 06 08 07 00 275  5.2  5.9  0.41  7.14  5.55 999 1008.7  17.2  14.1  13.9 99.0 99.00
2005 06 08 08 00 244  3.8  4.5  0.43  8.33  5.78 999 1009.4  16.4  13.7  13.2 99.0 99.00
2005 06 08 09 00 259  3.6  3.9  0.41  7.69  5.83 999 1010.3  16.8  13.7  13.0 99.0 99.00
2005 06 08 10 00 250  4.2  4.6  0.42  7.69  5.60 999 1011.2  16.6  13.6  13.4 99.0 99.00
2005 06 08 11 00 279  4.3  4.7  0.45  7.14  6.19 999 1011.9  16.8  13.6  12.7 99.0 99.00
2005 06 08 12 00 270  2.1  2.7  0.47  6.67  5.76 999 1012.5  16.5  13.6  12.9 99.0 99.00
2005 06 08 13 00 230  2.0  2.3  0.53  6.67  5.76 999 1012.6  17.5  13.7  12.6 99.0 99.00
2005 06 08 14 00 222  3.3  3.5  0.54  6.67  5.89 999 1012.7  17.2  14.2  13.6 99.0 99.00
2005 06 08 15 00 237  3.2  3.5  0.64  6.25  5.79 999 1013.1  18.7  14.9  14.5 99.0 99.00
2005 06 08 16 00 238  0.8  1.2  0.53  6.25  5.61 999 1013.4  21.3  15.5  14.0 99.0 99.00
2005 06 08 17 00 119  1.1  1.3  0.57  6.25  5.51 999 1013.4  22.9  15.2  13.6 99.0 99.00
2005 06 08 18 00 124  3.2  3.7  0.53  8.33  5.65 999 1013.4  17.5  14.9  15.1 99.0 99.00
2005 06 08 19 00 140  5.8  6.7  0.44  9.09  5.60 999 1013.1  17.6  15.1  14.6 99.0 99.00
2005 06 08 20 00 138  5.2  5.8  0.44  7.14  5.27 999 1012.7  17.7  14.9  14.5 99.0 99.00
2005 06 08 21 00 124  4.1  4.6  0.40  8.33  5.67 999 1012.6  18.0  15.2  14.7 99.0 99.00
2005 06 08 22 00 137  5.0  5.8 99.00 99.00 99.00 999 1011.9  17.9  15.7  15.2 99.0 99.00
2005 06 08 23 00 178  4.6  5.6  0.45  7.69  4.08 999 1012.3  19.7  14.9  14.8 99.0 99.00
2005 06 09 00 00 183  5.7  6.2 99.00 99.00 99.00 999 1012.0  21.3  14.4  13.8 99.0 99.00
2005 06 09 01 00  11  7.7  9.3  0.53  7.14  3.97 999 1014.7  18.2  14.2  17.2 99.0 99.00
2005 06 09 02 00 323  4.5  6.4  0.80  2.94  3.60 999 1016.7  16.3  14.1  16.2 99.0 99.00
2005 06 09 03 00 295  3.6  5.5  0.64  2.78  3.69 999 1016.7  20.2  14.9  19.0 99.0 99.00
2005 06 09 04 00 265  3.3  3.7  0.48  7.69  5.24 999 1016.5  18.3  14.2  18.2 99.0 99.00
2005 06 09 05 00 249  5.5  6.4  0.45  6.67  5.69 999 1017.2  17.3  14.1  17.2 99.0 99.00
2005 06 09 06 00 228  5.4  6.3  0.43  6.67  5.63 999 1017.1  17.8  14.1  17.0 99.0 99.00
2005 06 09 07 00 193  3.2  3.9  0.37  7.14  5.90 999 1016.4  17.4  14.2  17.3 99.0 99.00
2005 06 09 08 00  65  1.9  2.7  0.38  8.33  6.33 999 1015.7  18.5  14.4  16.1 99.0 99.00
2005 06 09 09 00 246  3.2  3.5  0.36  8.33  6.44 999 1017.2  19.2  14.4  16.8 99.0 99.00
2005 06 09 10 00 341  2.5  3.0  0.38  8.33  6.60 999 1018.1  16.7  14.4  16.6 99.0 99.00
2005 06 09 11 00  15  1.0  2.0  0.40  7.14  6.70 999 1018.7  16.0  14.4  15.9 99.0 99.00
2005 06 09 12 00 357  2.2  2.7  0.43  6.67  6.04 999 1019.0  15.0  14.5  14.9 99.0 99.00
2005 06 09 13 00  11  3.6  4.1  0.48  7.14  6.14 999 1019.5  14.4  14.4  14.3 99.0 99.00
2005 06 09 14 00  16  3.0  3.3  0.51  6.67  6.17 999 1019.9  14.5  14.4  14.4 99.0 99.00
2005 06 09 15 00  18  5.5  6.5  0.51  5.88  5.70 999 1020.4  15.1  14.5  15.1 99.0 99.00
2005 06 09 16 00  32  4.4  5.0  0.50  5.88  5.75 999 1020.5  15.1  14.8  14.4 99.0 99.00
2005 06 09 17 00  47  3.6  4.1  0.47  7.69  5.70 999 1020.4  15.2  15.2  14.8 99.0 99.00
2005 06 09 18 00  33  3.8  4.6  0.48  7.14  5.70 999 1020.3  14.9  15.2  14.5 99.0 99.00
2005 06 09 19 00  51  4.3  4.9  0.45  7.14  5.89 999 1020.0  14.8  15.3  14.3 99.0 99.00
2005 06 09 20 00  69  3.1  3.6  0.44  9.09  5.88 999 1019.6  15.0  15.3  14.4 99.0 99.00
2005 06 09 21 00  78  3.3  3.9  0.44  7.69  6.11 999 1019.5  15.1  15.6  14.7 99.0 99.00
2005 06 09 22 00  70  2.8  3.3  0.43  7.69  6.47 999 1019.0  15.6  15.6  15.2 99.0 99.00
2005 06 09 23 00  74  2.4  2.9  0.43  7.69  6.34 999 1019.0  15.9  15.6  15.5 99.0 99.00
2005 06 10 00 00  84  2.4  2.8  0.49  7.14  6.42 999 1019.0  16.5  15.7  15.8 99.0 99.00
2005 06 10 01 00  91  3.5  3.8  0.46  7.69  6.43 999 1019.5  16.5  15.6  16.2 99.0 99.00
2005 06 10 02 00 137  3.1  3.6  0.43  7.14  6.13 999 1019.7  16.0  15.3  15.9 99.0 99.00
2005 06 10 03 00 185  3.7  4.0  0.46  6.25  6.04 999 1020.3  17.1  15.3  16.7 99.0 99.00
2005 06 10 04 00 259  2.4  2.6  0.46  6.25  5.85 999 1020.5  16.6  15.3  16.1 99.0 99.00
2005 06 10 05 00  29  2.4  3.3  0.50  8.33  5.77 999 1021.0  16.2  15.3  15.8 99.0 99.00
2005 06 10 06 00  97  2.8  3.2  0.48  7.14  5.55 999 1021.0  15.2  15.2  15.1 99.0 99.00
2005 06 10 07 00 186  3.1  3.6  0.49  9.09  5.19 999 1021.0  16.9  14.9  16.8 99.0 99.00
2005 06 10 08 00 197  3.3  3.6  0.43  7.69  5.41 999 1020.4  17.5  14.9  17.5 99.0 99.00
2005 06 10 09 00 211  3.9  4.4  0.41  7.69  5.26 999 1020.4  17.7  14.3  17.7 99.0 99.00
2005 06 10 10 00 210  5.4  6.6  0.37  7.69  4.39 999 1020.3  17.5  14.1  17.5 99.0 99.00
2005 06 10 11 00 227  6.6  7.9  0.49  3.03  3.38 999 1020.5  18.7  14.1  18.6 99.0 99.00
2005 06 10 12 00 208  5.6  6.5  0.48  7.69  3.63 999 1020.5  18.1  14.1  18.0 99.0 99.00
2005 06 10 13 00 180  4.4  4.8  0.41  2.94  3.78 999 1020.4  18.2  14.1  18.1 99.0 99.00
2005 06 10 14 00 225  3.7  5.6  0.48  2.70  3.63 999 1019.8  18.8  14.4  18.1 99.0 99.00
2005 06 10 15 00 231  5.6  6.9  0.56  3.13  3.38 999 1019.6  19.6  14.5  18.4 99.0 99.00
2005 06 10 16 00 207  4.6  5.4  0.64  3.23  3.51 999 1019.5  19.1  14.8  17.9 99.0 99.00
2005 06 10 17 00 215  5.0  6.1  0.62  2.86  3.40 999 1019.3  20.3  14.9  18.3 99.0 99.00
2005 06 10 18 00 207  3.8  4.5  0.54  2.78  3.50 999 1018.5  20.6  15.2  18.5 99.0 99.00
2005 06 10 19 00 222  4.4  4.9  0.46  2.94  3.81 999 1017.4  20.6  15.7  18.1 99.0 99.00
2005 06 10 20 00 206  4.7  5.5  0.43 10.00  4.21 999 1016.6  20.6  15.9  18.5 99.0 99.00
2005 06 10 21 00 218  5.0  6.4  0.47 10.00  3.74 999 1016.4  20.8  16.0  18.7 99.0 99.00
2005 06 10 22 00 218  6.8  7.7  0.61  3.85  3.54 999 1016.4  21.4  16.0  19.2 99.0 99.00
2005 06 10 23 00 198  6.1  6.9  0.63  3.70  3.44 999 1016.5  20.5  15.9  18.9 99.0 99.00
2005 06 11 00 00 203  5.4  6.3  0.57  3.85  3.65 999 1017.2  20.0  15.7  18.8 99.0 99.00
2005 06 11 01 00 211  6.4  7.4  0.57  3.70  3.53 999 1017.4  19.6  15.7  18.7 99.0 99.00
2005 06 11 02 00 194  5.4  5.9  0.53  3.85  3.69 999 1017.4  18.8  15.7  18.3 99.0 99.00
2005 06 11 03 00 213  5.0  6.0  0.49  3.70  3.62 999 1017.9  19.1  15.6  18.5 99.0 99.00
2005 06 11 04 00 198  4.5  5.1  0.49  3.57  3.64 999 1017.4  18.0  15.6  17.8 99.0 99.00
2005 06 11 05 00 230  3.6  4.4  0.47  3.57  3.64 999 1017.2  18.1  15.2  17.6 99.0 99.00
2005 06 11 06 00 225  4.0  4.7  0.53  2.70  3.29 999 1016.5  17.6  15.2  17.1 99.0 99.00
2005 06 11 07 00 232  5.0  5.6  0.49  2.70  3.36 999 1016.4  17.6  15.2  17.0 99.0 99.00
2005 06 11 08 00 223  5.2  5.6  0.47  2.70  3.32 999 1016.4  17.3  14.9  16.8 99.0 99.00
2005 06 11 09 00 213  4.4  5.1  0.36  8.33  3.64 999 1016.6  17.2  14.9  17.0 99.0 99.00
2005 06 11 10 00 210  3.8  4.6  0.29  8.33  4.18 999 1016.6  16.8  14.9  16.7 99.0 99.00
2005 06 11 11 00 222  4.3  4.6  0.31  8.33  4.77 999 1016.6  17.3  14.9  17.1 99.0 99.00
2005 06 11 12 00 236  2.3  2.6  0.28 10.00  4.64 999 1017.4  17.3  14.9  17.0 99.0 99.00
2005 06 11 13 00 225  3.5  3.9  0.34  7.69  4.71 999 1017.4  17.8  14.9  17.7 99.0 99.00
2005 06 11 14 00 243  2.8  3.2  0.33  7.14  5.50 999 1017.2  18.5  14.9  17.8 99.0 99.00
2005 06 11 15 00 230  1.9  2.2  0.32  6.67  5.19 999 1017.1  20.3  15.1  19.0 99.0 99.00
2005 06 11 16 00 129  2.1  2.6  0.37  7.14  4.94 999 1017.2  21.3  15.6  19.2 99.0 99.00
2005 06 11 17 00 130  3.2  3.4 99.00 99.00 99.00 999 1016.6  19.5  15.7  18.9 99.0 99.00
2005 06 11 18 00 123  3.6  4.1  0.36  7.69  4.75 999 1016.3  19.0  16.4  18.4 99.0 99.00
2005 06 11 19 00 121  4.1  4.4  0.36 10.00  4.53 999 1015.8  19.6  16.4  18.3 99.0 99.00
2005 06 11 20 00 118  3.4  3.8  0.36  7.69  4.06 999 1015.6  19.6  16.6  18.3 99.0 99.00
2005 06 11 21 00 129  3.8  4.2  0.36 10.00  3.78 999 1015.0  20.0  16.4  18.2 99.0 99.00
2005 06 11 22 00 155  3.8  4.2  0.41  3.03  3.42 999 1014.7  20.1  16.3  18.3 99.0 99.00
2005 06 11 23 00 211  4.4  5.5  0.37 10.00  3.61 999 1014.9  22.7  17.0  19.8 99.0 99.00
2005 06 12 00 00 204  4.8  5.1  0.33  7.69  3.61 999 1015.7  22.7  16.5  20.6 99.0 99.00
2005 06 12 01 00 177  3.7  4.2  0.29 10.00  4.21 999 1015.7  20.6  16.5  19.6 99.0 99.00
2005 06 12 02 00 207  4.1  4.4  0.28 10.00  4.34 999 1016.1  20.3  16.4  19.6 99.0 99.00
2005 06 12 03 00 212  3.5  3.8  0.26 10.00  5.16 999 1016.2  19.6  16.0  19.5 99.0 99.00
2005 06 12 04 00 170  2.1  2.4  0.26 10.00  4.72 999 1016.1  18.7  15.7  18.6 99.0 99.00
2005 06 12 05 00 188  4.3  4.6  0.24  6.25  5.03 999 1015.8  19.0  15.7  18.9 99.0 99.00
2005 06 12 06 00 190  3.8  4.2  0.29  6.67  5.01 999 1015.8  19.6  15.6  19.6 99.0 99.00
2005 06 12 07 00 193  2.5  2.7  0.28  7.14  4.55 999 1015.6  19.1  15.6  19.1 99.0 99.00
2005 06 12 08 00 200  2.8  3.1  0.26 10.00  4.50 999 1015.1  18.3  15.7  18.3 99.0 99.00
2005 06 12 09 00 188  1.8  2.2  0.27 11.11  4.38 999 1015.6  18.2  16.2  18.1 99.0 99.00
2005 06 12 10 00 205  2.9  3.2  0.27 10.00  4.27 999 1015.7  18.3  16.0  18.2 99.0 99.00
2005 06 12 11 00 204  2.4  2.7  0.28 10.00  4.13 999 1015.8  18.2  16.0  18.1 99.0 99.00
2005 06 12 12 00 206  1.1  1.4  0.29 10.00  4.27 999 1015.8  18.8  16.4  18.7 99.0 99.00
2005 06 12 13 00 196  1.9  2.2  0.29 10.00  4.08 999 1015.7  19.4  16.5  19.0 99.0 99.00
2005 06 12 14 00 175  0.5  0.8  0.32 10.00  4.22 999 1015.5  20.3  16.7  19.6 99.0 99.00
2005 06 12 15 00 138  1.3  2.4  0.32 10.00  4.40 999 1014.8  21.1  16.8  20.4 99.0 99.00
2005 06 12 16 00  94  1.6  1.9  0.33  9.09  3.98 999 1014.3  19.6  16.8  19.0 99.0 99.00
2005 06 12 17 00 112  2.5  3.0  0.33 10.00  4.14 999 1013.5  20.2  16.9  19.3 99.0 99.00
2005 06 12 18 00 118  2.3  2.7  0.31 10.00  3.88 999 1013.1  19.6  17.2  18.8 99.0 99.00
2005 06 12 19 00 145  2.4  2.9  0.33 10.00  4.06 999 1012.6  21.3  17.9  20.3 99.0 99.00
2005 06 12 20 00 180  3.1  3.4  0.34 10.00  3.92 999 1011.9  24.4  18.3  21.6 99.0 99.00
2005 06 12 21 00 247  4.4  5.0  0.30 10.00  3.84 999 1011.7  24.2  19.0  21.8 99.0 99.00
2005 06 12 22 00 244  2.1  2.4  0.31  5.88  3.84 999 1011.2  27.0  18.7  22.2 99.0 99.00
2005 06 12 23 00 250  4.4  5.7  0.30 10.00  3.85 999 1011.7  21.2  18.3  20.4 99.0 99.00
2005 06 13 00 00 251  7.0  7.6  0.29  4.35  3.77 999 1011.7  22.4  17.5  22.0 99.0 99.00
2005 06 13 01 00 248  5.2  5.8  0.24  9.09  3.99 999 1011.9  21.2  16.5  21.1 99.0 99.00
2005 06 13 02 00 246  6.3  6.8  0.23 10.00  4.14 999 1011.5  21.1  16.5  20.2 99.0 99.00
2005 06 13 03 00 249  4.2  4.6  0.22  7.14  4.06 999 1011.7  20.6  16.1  20.0 99.0 99.00
2005 06 13 04 00 242  3.3  3.9  0.22 10.00  4.75 999 1011.2  20.3  16.0  20.2 99.0 99.00
2005 06 13 05 00 245  3.7  3.9  0.22  9.09  4.68 999 1011.0  19.6  15.7  19.3 99.0 99.00
2005 06 13 06 00 239  2.9  3.2  0.22 10.00  4.75 999 1010.4  19.1  15.5  18.6 99.0 99.00
2005 06 13 07 00 238  3.9  4.3  0.23 11.11  4.70 999 1010.2  19.6  15.2  18.8 99.0 99.00
2005 06 13 08 00 236  3.1  3.6  0.22  8.33  4.83 999 1009.6  18.8  14.8  18.1 99.0 99.00
2005 06 13 09 00 237  3.2  3.6  0.19 11.11  4.69 999 1009.6  19.1  14.9  18.4 99.0 99.00
2005 06 13 10 00 236  4.9  5.4  0.19 10.00  5.13 999 1009.4  19.5  14.9  18.9 99.0 99.00
2005 06 13 11 00 244  4.7  5.2  0.18 11.11  4.57 999 1009.5  18.8  14.9  18.5 99.0 99.00
2005 06 13 12 00 246  5.3  6.1  0.19 10.00  4.49 999 1009.4  19.1  14.9  18.8 99.0 99.00
2005 06 13 13 00 254  4.1  4.4  0.18 10.00  4.53 999 1009.4  19.4  14.8  18.5 99.0 99.00
2005 06 13 14 00 247  4.6  5.1  0.18 10.00  4.57 999 1008.8  19.4  14.9  18.4 99.0 99.00
2005 06 13 15 00 251  5.4  5.8  0.21 10.00  4.87 999 1008.6  20.4  14.8  19.3 99.0 99.00
2005 06 13 16 00 251  4.3  4.6  0.19  9.09  4.69 999 1008.0  22.1  14.9  20.6 99.0 99.00
2005 06 13 17 00 243  3.8  4.0  0.21 10.00  4.41 999 1007.8  24.4  15.7  21.7 99.0 99.00
2005 06 13 18 00 247  3.8  4.0  0.20 10.00  4.82 999 1007.1  25.5  17.5  22.3 99.0 99.00
2005 06 13 19 00 247  3.2  3.8  0.22  8.33  5.20 999 1006.4  25.8  18.0  21.8 99.0 99.00
2005 06 13 20 00 236  2.0  2.3  0.22  5.88  4.94 999 1005.7  27.7  19.5  21.4 99.0 99.00
2005 06 13 21 00 130  2.7  3.1  0.23 10.00  4.92 999 1005.5  22.7  18.4  21.3 99.0 99.00
2005 06 13 22 00 126  2.7  3.0  0.21 11.11  5.26 999 1004.9  21.3  18.0  20.5 99.0 99.00
2005 06 13 23 00 167  3.7  3.9  0.19 10.00  5.28 999 1004.9  21.5  17.3  20.1 99.0 99.00
2005 06 14 00 00 167  4.0  4.5  0.19 11.11  5.32 999 1004.9  22.1  16.9  20.3 99.0 99.00
2005 06 14 01 00 207  2.8  3.0  0.18 10.00  5.96 999 1004.7  23.6  16.7  21.0 99.0 99.00
2005 06 14 02 00 134  0.9  1.2  0.18 10.00  5.35 999 1004.9  21.0  16.7  20.2 99.0 99.00
2005 06 14 03 00 230  3.8  4.1  0.18 10.00  5.88 999 1004.6  20.6  16.3  19.9 99.0 99.00
2005 06 14 04 00 235  3.8  4.2  0.16 10.00  4.74 999 1004.2  20.4  15.7  19.9 99.0 99.00
2005 06 14 05 00 228  4.1  4.4  0.18 10.00  5.67 999 1004.0  21.5  15.0  21.3 99.0 99.00
2005 06 14 06 00 221  2.2  2.3  0.18  6.25  5.43 999 1003.4  20.8  15.2  20.7 99.0 99.00
2005 06 14 07 00 234  2.9  3.1  0.18  6.25  5.43 999 1003.3  21.4  16.4  21.4 99.0 99.00
2005 06 14 08 00 182  2.3  2.4  0.19 16.67  5.57 999 1003.1  20.3  16.0  20.3 99.0 99.00
2005 06 14 09 00 211  2.4  3.1  0.19  5.26  5.47 999 1002.6  19.8  16.0  19.7 99.0 99.00
2005 06 14 10 00 216  1.2  1.7  0.18  6.25  5.53 999 1002.6  19.1  16.1  19.1 99.0 99.00
2005 06 14 11 00 257  2.4  3.0  0.16 10.00  5.32 999 1002.5  19.8  16.0  19.8 99.0 99.00
2005 06 14 12 00 230  1.6  1.9  0.18 10.00  4.34 999 1002.4  19.8  15.7  19.8 99.0 99.00
2005 06 14 13 00 329  2.9  3.3  0.23  4.35  4.14 999 1002.6  19.1  15.9  19.0 99.0 99.00
2005 06 14 14 00 354  5.3  6.7  0.22 10.00  4.74 999 1002.2  17.3  16.0  17.2 99.0 99.00
2005 06 14 15 00 350  8.1  9.7  0.49  2.86  3.13 999 1002.7  16.0  15.7  15.9 99.0 99.00
2005 06 14 16 00   7  8.8 10.1  0.73  3.23  3.17 999 1002.5  14.9  15.2  14.8 99.0 99.00
2005 06 14 17 00  11  9.1 10.7  1.04  3.85  3.45 999 1002.4  14.2  14.9  14.0 99.0 99.00
2005 06 14 18 00  15  8.5 10.4  0.99  4.00  3.55 999 1002.3  13.7  14.6  13.5 99.0 99.00
2005 06 14 19 00   7  9.2 10.7  1.17  3.85  3.75 999 1002.3  13.3  14.2  13.2 99.0 99.00
2005 06 14 20 00 358  7.1  8.9  1.22  5.00  3.91 999 1002.8  12.6  14.1  12.5 99.0 99.00
2005 06 14 21 00  11  9.0 10.6  1.18  5.26  3.95 999 1001.8  12.2  14.4  12.1 99.0 99.00
2005 06 14 22 00 355  8.2  9.3  1.19  5.56  4.04 999 1002.4  12.1  14.2  12.0 99.0 99.00
2005 06 14 23 00 345  7.8  9.2  1.23  5.88  4.14 999 1002.4  11.9  14.2  11.8 99.0 99.00
2005 06 15 00 00 348  7.7  8.8  1.31  5.88  4.31 999 1002.5  12.1  14.2  11.7 99.0 99.00
2005 06 15 01 00 340  8.9 10.5  1.35  6.25  4.30 999 1003.3  11.7  14.1  11.4 99.0 99.00
2005 06 15 02 00 335  9.4 11.7  1.42  6.67  4.53 999 1004.1  12.1  14.1  11.1 99.0 99.00
2005 06 15 03 00 340 10.7 13.1  1.47  6.25  4.21 999 1004.1  11.8  13.6  11.3 99.0 99.00
2005 06 15 04 00 345 11.4 14.2  1.49  6.25  4.06 999 1004.2  11.4  13.4  10.9 99.0 99.00
2005 06 15 05 00 343 10.3 13.1  1.51  6.67  4.14 999 1004.8  11.4  13.3  10.7 99.0 99.00
