"","V1","uid","city_dev_index","gender","relevant_experience","enrolled_university","education_level","major_discipline","experience_years","company_size","company_type","last_new_job","training_hours","experience_level","pred_rf"
"5006",5006,12797,0.91,"Male","Has relevent experience","Full time course","Graduate","STEM",4,"100-500","Pvt Ltd","1",6,"Y2","0"
"5007",5007,8258,0.939,"Male","No relevent experience","Part time course","High School","STEM",2,"10000+","Pvt Ltd","never",180,"Y1","0"
"5008",5008,24984,0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6,"10000+","Pvt Ltd","3",134,"Y2","1"
"5009",5009,30384,0.899,"Male","No relevent experience","Full time course","High School","STEM",12,"10000+","Pvt Ltd","2",99,"Y3","0"
"5010",5010,10244,0.776,"Male","Has relevent experience","no_enrollment","Graduate","Other",4,"<10","Pvt Ltd","1",108,"Y2","0"
"5011",5011,13341,0.555,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"1000-4999","Pvt Ltd","1",33,"Y2","0"
"5012",5012,27727,0.727,"Male","Has relevent experience","no_enrollment","Masters","STEM",8,"10000+","Pvt Ltd","1",33,"Y2","0"
"5013",5013,6034,0.767,"Male","Has relevent experience","Full time course","Graduate","STEM",3,"50-99","Public Sector","2",55,"Y1","0"
"5014",5014,31426,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"10/49","Pvt Ltd",">4",34,"Y4","0"
"5015",5015,9263,0.913,"Male","Has relevent experience","no_enrollment","High School","STEM",10,"10/49","Pvt Ltd","4",30,"Y3","0"
"5016",5016,19500,0.666,"Male","Has relevent experience","no_enrollment","Masters","STEM",22,"500-999","Pvt Ltd","1",24,"Y4","0"
"5017",5017,14162,0.698,"Male","No relevent experience","no_enrollment","Graduate","STEM",11,"50-99","Pvt Ltd","2",108,"Y3","0"
"5018",5018,7571,0.92,"Male","Has relevent experience","no_enrollment","Phd","STEM",22,"10000+","Pvt Ltd","4",80,"Y4","0"
"5019",5019,9365,0.802,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"<10","Pvt Ltd",">4",36,"Y3","0"
"5020",5020,6185,0.92,"Male","Has relevent experience","no_enrollment","Graduate","Arts",22,"10000+","Pvt Ltd",">4",133,"Y4","0"
"5021",5021,9904,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"100-500","Pvt Ltd","3",154,"Y4","0"
"5022",5022,19950,0.91,"Male","Has relevent experience","no_enrollment","High School","STEM",22,"50-99","Pvt Ltd",">4",8,"Y4","0"
"5023",5023,9218,0.493,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"10/49","Pvt Ltd","1",50,"Y2","1"
"5024",5024,25392,0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",22,"1000-4999","Pvt Ltd",">4",102,"Y4","0"
"5025",5025,27178,0.878,"Male","Has relevent experience","Full time course","High School","STEM",7,"50-99","Pvt Ltd","1",12,"Y2","0"
"5026",5026,15886,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"100-500","Pvt Ltd",">4",21,"Y4","0"
"5027",5027,32782,0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM",17,"10000+","Other","1",26,"Y4","1"
"5028",5028,2449,0.878,"Male","Has relevent experience","no_enrollment","Masters","STEM",9,"50-99","Pvt Ltd","3",14,"Y2","0"
"5029",5029,27195,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"500-999","Pvt Ltd",">4",26,"Y3","0"
"5030",5030,5667,0.624,"Male","Has relevent experience","Full time course","Masters","STEM",2,"50-99","Funded Startup","1",30,"Y1","1"
"5031",5031,32458,0.55,"Male","Has relevent experience","no_enrollment","Graduate","No Major",7,"500-999","Pvt Ltd","2",72,"Y2","1"
"5032",5032,3778,0.893,"Male","Has relevent experience","no_enrollment","Graduate","No Major",14,"50-99","Early Stage Startup","4",80,"Y3","0"
"5033",5033,15996,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"1000-4999","Public Sector","3",9,"Y4","0"
"5034",5034,14877,0.899,"Female","Has relevent experience","no_enrollment","Masters","STEM",16,"10000+","Pvt Ltd",">4",50,"Y4","0"
"5035",5035,23263,0.92,"Male","No relevent experience","Full time course","Graduate","STEM",4,"10000+","Pvt Ltd","never",22,"Y2","0"
"5036",5036,10084,0.895,"Female","Has relevent experience","no_enrollment","Masters","STEM",22,"100-500","Pvt Ltd",">4",156,"Y4","0"
"5037",5037,11947,0.624,"Male","Has relevent experience","no_enrollment","Phd","STEM",22,"10000+","Pvt Ltd",">4",36,"Y4","0"
"5038",5038,19801,0.698,"Male","No relevent experience","Full time course","High School","STEM",9,"50-99","Public Sector","2",23,"Y2","0"
"5039",5039,14391,0.624,"Female","Has relevent experience","no_enrollment","Graduate","STEM",5,"1000-4999","Pvt Ltd","1",37,"Y2","0"
"5040",5040,11896,0.92,"Male","No relevent experience","no_enrollment","High School","STEM",7,"1000-4999","Pvt Ltd","1",40,"Y2","0"
"5041",5041,7310,0.921,"Male","No relevent experience","Full time course","High School","STEM",4,"10000+","Pvt Ltd","3",21,"Y2","0"
"5042",5042,9942,0.794,"Male","No relevent experience","no_enrollment","Graduate","STEM",7,"500-999","Pvt Ltd","never",48,"Y2","0"
"5043",5043,4695,0.924,"Male","Has relevent experience","Full time course","High School","STEM",6,"<10","Pvt Ltd","3",23,"Y2","0"
"5044",5044,19047,0.884,"Male","Has relevent experience","no_enrollment","Masters","STEM",11,"<10","Pvt Ltd","1",36,"Y3","0"
"5045",5045,27555,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"500-999","Pvt Ltd","1",47,"Y4","0"
"5046",5046,31113,0.92,"Male","No relevent experience","Full time course","Graduate","STEM",7,"1000-4999","Public Sector","1",4,"Y2","1"
"5047",5047,4565,0.926,"Male","No relevent experience","Full time course","Graduate","STEM",9,"5000-9999","Pvt Ltd","never",31,"Y2","0"
"5048",5048,6323,0.698,"Male","Has relevent experience","Full time course","Graduate","STEM",3,"1000-4999","Pvt Ltd","1",27,"Y1","0"
"5049",5049,1656,0.915,"Male","No relevent experience","Full time course","High School","STEM",10,"10000+","Pvt Ltd","1",97,"Y3","0"
"5050",5050,13977,0.843,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"100-500","Pvt Ltd",">4",45,"Y3","0"
"5051",5051,25932,0.91,"Female","Has relevent experience","no_enrollment","Graduate","STEM",8,"1000-4999","Pvt Ltd","1",90,"Y2","0"
"5052",5052,31924,0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM",7,"<10","Pvt Ltd","1",75,"Y2","1"
"5053",5053,33257,0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",22,"1000-4999","NGO","2",54,"Y4","0"
"5054",5054,23151,0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",5,"1000-4999","Other","1",52,"Y2","0"
"5055",5055,25130,0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",3,"100-500","Pvt Ltd","2",61,"Y1","0"
"5056",5056,31716,0.767,"Male","No relevent experience","Full time course","Graduate","STEM",2,"100-500","Pvt Ltd","never",62,"Y1","0"
"5057",5057,28892,0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"500-999","Pvt Ltd","2",92,"Y2","0"
"5058",5058,25913,0.624,"Female","Has relevent experience","no_enrollment","Graduate","STEM",9,"10000+","Pvt Ltd","2",54,"Y2","1"
"5059",5059,3937,0.899,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree",10,"10/49","Funded Startup","1",45,"Y3","0"
"5060",5060,12929,0.92,"Male","Has relevent experience","Part time course","High School","STEM",2,"<10","Pvt Ltd","1",112,"Y1","0"
"5061",5061,31523,0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",11,"50-99","Pvt Ltd","1",25,"Y3","0"
"5062",5062,10962,0.897,"Male","No relevent experience","no_enrollment","Phd","STEM",22,"10000+","NGO",">4",11,"Y4","0"
"5063",5063,16406,0.555,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6,"10/49","Pvt Ltd","1",78,"Y2","1"
"5064",5064,31424,0.92,"Male","No relevent experience","Full time course","High School","STEM",10,"10000+","Pvt Ltd","1",82,"Y3","0"
"5065",5065,1740,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",18,"50-99","Funded Startup","4",26,"Y4","0"
"5066",5066,26434,0.666,"Male","No relevent experience","Part time course","Graduate","STEM",3,"10/49","Early Stage Startup","1",53,"Y1","0"
"5067",5067,25830,0.794,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"5000-9999","Pvt Ltd",">4",36,"Y4","0"
"5068",5068,12329,0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",22,"100-500","Funded Startup","1",24,"Y4","0"
"5069",5069,27170,0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",0,"50-99","Funded Startup","2",23,"Y1","0"
"5070",5070,19627,0.884,"Male","Has relevent experience","no_enrollment","Masters","STEM",22,"10/49","Pvt Ltd","4",32,"Y4","0"
"5071",5071,11513,0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",9,"50-99","Pvt Ltd","3",21,"Y2","1"
"5072",5072,11695,0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",22,"<10","Pvt Ltd",">4",32,"Y4","0"
"5073",5073,25387,0.92,"Male","No relevent experience","Full time course","Graduate","STEM",0,"500-999","Public Sector","1",2,"Y1","1"
"5074",5074,9536,0.698,"Male","Has relevent experience","no_enrollment","Masters","STEM",9,"100-500","Pvt Ltd","never",47,"Y2","0"
"5075",5075,7307,0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"5000-9999","Pvt Ltd",">4",51,"Y4","0"
"5076",5076,22768,0.884,"Male","Has relevent experience","no_enrollment","High School","STEM",22,"100-500","Pvt Ltd","1",66,"Y4","0"
"5077",5077,1759,0.92,"Male","No relevent experience","no_enrollment","High School","STEM",2,"10000+","Pvt Ltd","1",153,"Y1","0"
"5078",5078,20638,0.624,"Male","Has relevent experience","Full time course","Graduate","STEM",2,"100-500","Pvt Ltd","1",40,"Y1","1"
"5079",5079,9773,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"<10","Early Stage Startup","4",94,"Y4","0"
"5080",5080,10513,0.698,"Male","No relevent experience","Full time course","Masters","STEM",2,"<10","Funded Startup","2",9,"Y1","0"
"5081",5081,4496,0.915,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6,"50-99","Pvt Ltd","1",74,"Y2","0"
"5082",5082,2426,0.923,"Male","Has relevent experience","no_enrollment","Graduate","Arts",11,"100-500","Pvt Ltd",">4",7,"Y3","0"
"5083",5083,23805,0.899,"Male","Has relevent experience","no_enrollment","Graduate","STEM",20,"500-999","Pvt Ltd","2",19,"Y4","0"
"5084",5084,4827,0.743,"Male","No relevent experience","no_enrollment","Primary School","STEM",7,"10000+","Pvt Ltd","never",78,"Y2","0"
"5085",5085,3178,0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM",11,"10000+","Pvt Ltd",">4",78,"Y3","0"
"5086",5086,9589,0.743,"Male","Has relevent experience","no_enrollment","Graduate","STEM",14,"10000+","Pvt Ltd",">4",19,"Y3","0"
"5087",5087,489,0.698,"Male","Has relevent experience","no_enrollment","Phd","STEM",22,"10000+","Pvt Ltd","never",5,"Y4","0"
"5088",5088,26973,0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM",5,"10000+","Pvt Ltd","1",100,"Y2","0"
"5089",5089,19054,0.92,"Male","No relevent experience","no_enrollment","High School","STEM",8,"<10","Pvt Ltd","1",46,"Y2","0"
"5090",5090,30772,0.698,"Male","No relevent experience","no_enrollment","Masters","Other",9,"5000-9999","Pvt Ltd",">4",24,"Y2","0"
"5091",5091,19823,0.579,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"10/49","Pvt Ltd","1",37,"Y2","1"
"5092",5092,18705,0.899,"Male","Has relevent experience","no_enrollment","High School","STEM",9,"100-500","Pvt Ltd","2",100,"Y2","0"
"5093",5093,25534,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"10/49","Pvt Ltd",">4",140,"Y4","0"
"5094",5094,6192,0.802,"Male","No relevent experience","Full time course","High School","STEM",4,"10000+","Pvt Ltd","never",43,"Y2","0"
"5095",5095,12451,0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM",5,"10000+","Pvt Ltd","1",67,"Y2","0"
"5096",5096,11967,0.794,"Male","No relevent experience","Full time course","High School","STEM",6,"50-99","Pvt Ltd","1",74,"Y2","0"
"5097",5097,725,0.899,"Male","No relevent experience","no_enrollment","High School","STEM",1,"<10","Pvt Ltd","never",47,"Y1","0"
"5098",5098,25333,0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM",5,"5000-9999","Pvt Ltd","never",15,"Y2","0"
"5099",5099,2986,0.92,"Male","No relevent experience","no_enrollment","Phd","STEM",22,"10000+","Pvt Ltd",">4",36,"Y4","0"
"5100",5100,18545,0.796,"Male","Has relevent experience","no_enrollment","Masters","Other",4,"100-500","Public Sector","2",7,"Y2","0"
"5101",5101,6490,0.624,"Male","Has relevent experience","Full time course","Graduate","STEM",1,"<10","NGO","2",176,"Y1","1"
"5102",5102,9613,0.893,"Male","Has relevent experience","Full time course","High School","STEM",6,"100-500","Pvt Ltd","2",81,"Y2","0"
"5103",5103,23251,0.926,"Male","No relevent experience","Full time course","High School","STEM",2,"10/49","NGO","1",42,"Y1","0"
"5104",5104,8199,0.887,"Male","No relevent experience","Part time course","Graduate","STEM",3,"50-99","Public Sector","1",158,"Y1","0"
"5105",5105,24269,0.884,"Male","Has relevent experience","no_enrollment","High School","STEM",19,"<10","Pvt Ltd","2",7,"Y4","0"
"5106",5106,19150,0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",22,"10000+","Pvt Ltd",">4",6,"Y4","0"
"5107",5107,19101,0.91,"Male","No relevent experience","no_enrollment","High School","STEM",2,"<10","Public Sector","never",140,"Y1","0"
"5108",5108,26701,0.83,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"5000-9999","Pvt Ltd",">4",106,"Y3","0"
"5109",5109,28300,0.915,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"1000-4999","Public Sector",">4",117,"Y4","0"
"5110",5110,24300,0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM",14,"100-500","Pvt Ltd","2",20,"Y3","0"
"5111",5111,22317,0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"<10","Funded Startup","1",5,"Y4","0"
"5112",5112,5798,0.855,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6,"50-99","Pvt Ltd","2",6,"Y2","0"
"5113",5113,31761,0.579,"Male","No relevent experience","Full time course","Graduate","STEM",6,"5000-9999","Pvt Ltd","1",145,"Y2","1"
"5114",5114,13754,0.925,"Male","Has relevent experience","no_enrollment","Graduate","STEM",7,"50-99","Pvt Ltd","1",69,"Y2","0"
"5115",5115,1824,0.766,"Female","No relevent experience","Full time course","Graduate","STEM",5,"10000+","Pvt Ltd","never",100,"Y2","0"
"5116",5116,1487,0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",3,"50-99","Pvt Ltd","3",15,"Y1","0"
"5117",5117,17567,0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",14,"100-500","Pvt Ltd","1",172,"Y3","0"
"5118",5118,689,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"10000+","Pvt Ltd",">4",27,"Y3","0"
"5119",5119,26864,0.92,"Male","No relevent experience","Full time course","Graduate","STEM",6,"10/49","Public Sector","1",34,"Y2","1"
"5120",5120,29944,0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",3,"10000+","Pvt Ltd","1",52,"Y1","0"
"5121",5121,7072,0.91,"Female","Has relevent experience","no_enrollment","Graduate","STEM",6,"100-500","Pvt Ltd","4",167,"Y2","0"
"5122",5122,21317,0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM",14,"1000-4999","Public Sector",">4",41,"Y3","0"
"5123",5123,8691,0.915,"Male","Has relevent experience","no_enrollment","Masters","STEM",22,"1000-4999","Pvt Ltd",">4",4,"Y4","0"
"5124",5124,8683,0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"10/49","Pvt Ltd",">4",62,"Y4","0"
"5125",5125,28400,0.91,"Male","Has relevent experience","Full time course","Graduate","STEM",6,"50-99","Pvt Ltd",">4",166,"Y2","0"
"5126",5126,1841,0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM",5,"50-99","Pvt Ltd","2",61,"Y2","0"
"5127",5127,23507,0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",3,"50-99","Funded Startup","1",9,"Y1","1"
"5128",5128,8307,0.887,"Male","No relevent experience","no_enrollment","Graduate","No Major",22,"100-500","Pvt Ltd",">4",21,"Y4","0"
"5129",5129,31027,0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM",19,"10/49","Pvt Ltd",">4",19,"Y4","1"
"5130",5130,9939,0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",19,"100-500","Pvt Ltd",">4",56,"Y4","0"
"5131",5131,8543,0.698,"Male","No relevent experience","no_enrollment","Graduate","STEM",6,"10000+","Pvt Ltd","never",23,"Y2","0"
"5132",5132,3416,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",7,"10/49","Pvt Ltd","2",112,"Y2","0"
"5133",5133,27826,0.789,"Male","Has relevent experience","no_enrollment","Graduate","STEM",9,"10000+","Pvt Ltd","4",36,"Y2","0"
"5134",5134,14795,0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM",8,"10/49","Early Stage Startup","1",162,"Y2","0"
"5135",5135,32722,0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",9,"50-99","Pvt Ltd",">4",42,"Y2","0"
"5136",5136,9698,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"10/49","Pvt Ltd",">4",143,"Y3","0"
"5137",5137,10105,0.89,"Male","Has relevent experience","Full time course","Graduate","STEM",9,"100-500","Public Sector","2",8,"Y2","0"
"5138",5138,15301,0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",19,"10000+","Pvt Ltd","2",192,"Y4","0"
"5139",5139,16500,0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"100-500","Pvt Ltd","1",84,"Y2","1"
"5140",5140,29237,0.624,"Male","Has relevent experience","Full time course","Graduate","STEM",6,"100-500","Pvt Ltd","1",78,"Y2","0"
"5141",5141,21595,0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"50-99","Pvt Ltd",">4",98,"Y3","1"
"5142",5142,24950,0.727,"Male","No relevent experience","Part time course","Graduate","STEM",2,"<10","Early Stage Startup","1",103,"Y1","1"
"5143",5143,26150,0.92,"Male","No relevent experience","Full time course","Graduate","Other",6,"1000-4999","Pvt Ltd","never",1,"Y2","0"
"5144",5144,12480,0.802,"Male","Has relevent experience","no_enrollment","Masters","STEM",22,"100-500","NGO","1",170,"Y4","0"
"5145",5145,32772,0.92,"Male","No relevent experience","Full time course","Graduate","STEM",11,"500-999","NGO","1",61,"Y3","0"
"5146",5146,19335,0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",22,"500-999","Pvt Ltd","1",35,"Y4","0"
"5147",5147,11174,0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",6,"100-500","Pvt Ltd","1",78,"Y2","0"
