"","X","Year","State","Commodity","Type","Production","Marketing","Measure","Domain","Chemi_family","Materials","Value"
"976",5458,2018,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","CWT","TOTAL",NA,NA,125000
"977",5459,2018,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,0
"978",5460,2018,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","$","TOTAL",NA,NA,0
"979",5461,2018,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,0
"980",5462,2018,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","TONS","TOTAL",NA,NA,0
"981",5463,2018,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,125000
"982",5464,2018,"OREGON","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,1100
"983",5465,2018,"OREGON","STRAWBERRIES",NA,NA,NA,NA,"TOTAL",NA,NA,1300
"984",5466,2018,"OREGON","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,11687000
"985",5467,2018,"OREGON","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,110000
"986",5468,2018,"OREGON","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,100
"987",5471,2018,"OREGON","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,700
"988",5474,2018,"OREGON","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,109300
"989",5475,2018,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","$","TOTAL",NA,NA,12288000
"990",5476,2018,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","CWT","TOTAL",NA,NA,58100
"991",5477,2018,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","$","TOTAL",NA,NA,14795000
"992",5478,2018,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,167600
"993",5479,2018,"WASHINGTON","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,820
"994",5480,2018,"WASHINGTON","STRAWBERRIES",NA,NA,NA,NA,"TOTAL",NA,NA,900
"995",5481,2018,"WASHINGTON","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,9167000
"996",5482,2018,"WASHINGTON","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,86100
"997",5483,2018,"WASHINGTON","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,105
"998",5486,2018,"WASHINGTON","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,300
"999",5489,2018,"WASHINGTON","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,85800
"1000",5502,2017,"CALIFORNIA","STRAWBERRIES",NA,NA,NA,"$ / CWT","TOTAL",NA,NA,103
"1001",5503,2017,"CALIFORNIA","STRAWBERRIES",NA,NA,"FRESH MARKET","$ / CWT","TOTAL",NA,NA,123
"1002",5504,2017,"CALIFORNIA","STRAWBERRIES",NA,NA,"PROCESSING","$ / CWT","TOTAL",NA,NA,35
"1003",5505,2017,"CALIFORNIA","STRAWBERRIES",NA,NA,"PROCESSING","$ / TON","TOTAL",NA,NA,645
"1004",5509,2017,"FLORIDA","STRAWBERRIES",NA,NA,NA,"$ / CWT","TOTAL",NA,NA,140
"1005",5534,2017,"NEW YORK","STRAWBERRIES",NA,NA,NA,"$ / CWT","TOTAL",NA,NA,229
"1006",5541,2017,"NORTH CAROLINA","STRAWBERRIES",NA,NA,NA,"$ / CWT","TOTAL",NA,NA,166
"1007",5542,2017,"NORTH CAROLINA","STRAWBERRIES",NA,NA,"FRESH MARKET","$ / CWT","TOTAL",NA,NA,168
"1008",5543,2017,"NORTH CAROLINA","STRAWBERRIES",NA,NA,"PROCESSING","$ / CWT","TOTAL",NA,NA,51.9
"1009",5544,2017,"NORTH CAROLINA","STRAWBERRIES",NA,NA,"PROCESSING","$ / TON","TOTAL",NA,NA,1040
"1010",5557,2017,"OREGON","STRAWBERRIES",NA,NA,NA,"$ / CWT","TOTAL",NA,NA,110
"1011",5558,2017,"OREGON","STRAWBERRIES",NA,NA,"FRESH MARKET","$ / CWT","TOTAL",NA,NA,195
"1012",5559,2017,"OREGON","STRAWBERRIES",NA,NA,"PROCESSING","$ / CWT","TOTAL",NA,NA,93.5
"1013",5560,2017,"OREGON","STRAWBERRIES",NA,NA,"PROCESSING","$ / TON","TOTAL",NA,NA,1870
"1014",5563,2017,"OTHER STATES","STRAWBERRIES",NA,NA,NA,"$ / CWT","TOTAL",NA,NA,0
"1015",5564,2017,"OTHER STATES","STRAWBERRIES",NA,NA,"FRESH MARKET","$ / CWT","TOTAL",NA,NA,143
"1016",5565,2017,"OTHER STATES","STRAWBERRIES",NA,NA,"PROCESSING","$ / CWT","TOTAL",NA,NA,69.1
"1017",5566,2017,"OTHER STATES","STRAWBERRIES",NA,NA,"PROCESSING","$ / TON","TOTAL",NA,NA,1380
"1018",5579,2017,"WASHINGTON","STRAWBERRIES",NA,NA,NA,"$ / CWT","TOTAL",NA,NA,107
"1019",5623,2017,"CALIFORNIA","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,38100
"1020",5624,2017,"CALIFORNIA","STRAWBERRIES",NA,NA,NA,NA,"TOTAL",NA,NA,39000
"1021",5625,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,-1764064296
"1022",5626,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,24574500
"1023",5627,2017,"CALIFORNIA","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,645
"1024",5628,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","$","TOTAL",NA,NA,-1958447296
"1025",5629,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","CWT","TOTAL",NA,NA,18996100
"1026",5630,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,24600
"1027",5631,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","$","TOTAL",NA,NA,194383000
"1028",5632,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,5553800
"1029",5633,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","TONS","TOTAL",NA,NA,270313
"1030",5634,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,24549900
"1031",5645,2017,"FLORIDA","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,9500
"1032",5646,2017,"FLORIDA","STRAWBERRIES",NA,NA,NA,NA,"TOTAL",NA,NA,9600
"1033",5647,2017,"FLORIDA","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,299114000
"1034",5648,2017,"FLORIDA","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,2137500
"1035",5649,2017,"FLORIDA","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,225
"1036",5652,2017,"FLORIDA","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,0
"1037",5656,2017,"FLORIDA","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,2137500
"1038",6751,2017,"NEW YORK","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,1200
"1039",6752,2017,"NEW YORK","STRAWBERRIES",NA,NA,NA,NA,"TOTAL",NA,NA,1300
"1040",6753,2017,"NEW YORK","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,10415000
"1041",6754,2017,"NEW YORK","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,46800
"1042",6755,2017,"NEW YORK","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,39
"1043",6758,2017,"NEW YORK","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,1300
"1044",6762,2017,"NEW YORK","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,45500
"1045",6956,2017,"NORTH CAROLINA","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,1000
"1046",6957,2017,"NORTH CAROLINA","STRAWBERRIES",NA,NA,NA,NA,"TOTAL",NA,NA,1100
"1047",6958,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,21308000
"1048",6959,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,135000
"1049",6960,2017,"NORTH CAROLINA","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,135
"1050",6961,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","$","TOTAL",NA,NA,21168000
"1051",6962,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","CWT","TOTAL",NA,NA,126000
"1052",6963,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,6300
"1053",6964,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","$","TOTAL",NA,NA,140000
"1054",6965,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,2700
"1055",6966,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","TONS","TOTAL",NA,NA,149
"1056",6967,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,128700
"1057",7719,2017,"OREGON","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,2200
"1058",7720,2017,"OREGON","STRAWBERRIES",NA,NA,NA,NA,"TOTAL",NA,NA,2400
"1059",7721,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,22048000
"1060",7722,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,200200
"1061",7723,2017,"OREGON","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,91
"1062",7724,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","$","TOTAL",NA,NA,6396000
"1063",7725,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","CWT","TOTAL",NA,NA,32800
"1064",7726,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,0
"1065",7727,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","$","TOTAL",NA,NA,15652000
"1066",7728,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,167400
"1067",7729,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","TONS","TOTAL",NA,NA,4565
"1068",7730,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,200200
"1069",7735,2017,"OTHER STATES","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,0
"1070",7736,2017,"OTHER STATES","STRAWBERRIES",NA,NA,NA,NA,"TOTAL",NA,NA,0
"1071",7737,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,0
"1072",7738,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,0
"1073",7739,2017,"OTHER STATES","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,0
"1074",7740,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","$","TOTAL",NA,NA,316105000
"1075",7741,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","CWT","TOTAL",NA,NA,2217100
"1076",7742,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,0
"1077",7743,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","$","TOTAL",NA,NA,5449000
"1078",7744,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,78800
"1079",7745,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","TONS","TOTAL",NA,NA,2677
"1080",7746,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,0
"1081",8458,2017,"WASHINGTON","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,1200
"1082",8459,2017,"WASHINGTON","STRAWBERRIES",NA,NA,NA,NA,"TOTAL",NA,NA,1300
"1083",8460,2017,"WASHINGTON","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,12025000
"1084",8461,2017,"WASHINGTON","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,114000
"1085",8462,2017,"WASHINGTON","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,95
"1086",8465,2017,"WASHINGTON","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,1100
"1087",8469,2017,"WASHINGTON","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,112900
"1088",8470,2017,"CALIFORNIA","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,39000
"1089",8471,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,1696140000
"1090",8472,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,27690000
"1091",8473,2017,"CALIFORNIA","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,710
"1092",8474,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","$","TOTAL",NA,NA,1466190000
"1093",8475,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","CWT","TOTAL",NA,NA,22215000
"1094",8476,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,0
"1095",8477,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","$","TOTAL",NA,NA,229950000
"1096",8478,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,5475000
"1097",8479,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","TONS","TOTAL",NA,NA,273750
"1098",8480,2017,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,27690000
"1099",8481,2017,"FLORIDA","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,10900
"1100",8482,2017,"FLORIDA","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,277842000
"1101",8483,2017,"FLORIDA","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,2507000
"1102",8484,2017,"FLORIDA","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,230
"1103",8487,2017,"FLORIDA","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,3000
"1104",8491,2017,"FLORIDA","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,2504000
"1105",8492,2017,"NEW YORK","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,700
"1106",8493,2017,"NEW YORK","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,5993000
"1107",8494,2017,"NEW YORK","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,27000
"1108",8495,2017,"NEW YORK","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,39
"1109",8498,2017,"NEW YORK","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,1000
"1110",8502,2017,"NEW YORK","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,26000
"1111",8503,2017,"NORTH CAROLINA","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,1100
"1112",8504,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,24684000
"1113",8505,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,149000
"1114",8506,2017,"NORTH CAROLINA","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,135
"1115",8507,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","$","TOTAL",NA,NA,24528000
"1116",8508,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","CWT","TOTAL",NA,NA,146000
"1117",8509,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,0
"1118",8510,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","$","TOTAL",NA,NA,156000
"1119",8511,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,3000
"1120",8512,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","TONS","TOTAL",NA,NA,150
"1121",8513,2017,"NORTH CAROLINA","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,149000
"1122",8514,2017,"OREGON","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,1000
"1123",8515,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,9881000
"1124",8516,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,85000
"1125",8517,2017,"OREGON","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,85
"1126",8518,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","$","TOTAL",NA,NA,3705000
"1127",8519,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","CWT","TOTAL",NA,NA,19000
"1128",8520,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,2000
"1129",8521,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","$","TOTAL",NA,NA,6176000
"1130",8522,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,64000
"1131",8523,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","TONS","TOTAL",NA,NA,3200
"1132",8524,2017,"OREGON","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,83000
"1133",8525,2017,"OTHER STATES","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,0
"1134",8526,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,0
"1135",8527,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,0
"1136",8528,2017,"OTHER STATES","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,0
"1137",8529,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","$","TOTAL",NA,NA,288142000
"1138",8530,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","FRESH MARKET","CWT","TOTAL",NA,NA,2552000
"1139",8531,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,0
"1140",8532,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","$","TOTAL",NA,NA,3678000
"1141",8533,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","CWT","TOTAL",NA,NA,53000
"1142",8534,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","PROCESSING","TONS","TOTAL",NA,NA,2640
"1143",8535,2017,"OTHER STATES","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,0
"1144",8536,2017,"WASHINGTON","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,800
"1145",8537,2017,"WASHINGTON","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,7985000
"1146",8538,2017,"WASHINGTON","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,76000
"1147",8539,2017,"WASHINGTON","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,95
"1148",8542,2017,"WASHINGTON","STRAWBERRIES",NA,"PRODUCTION","NOT SOLD","CWT","TOTAL",NA,NA,1000
"1149",8546,2017,"WASHINGTON","STRAWBERRIES",NA,"PRODUCTION","UTILIZED","CWT","TOTAL",NA,NA,75000
"1150",8559,2016,"CALIFORNIA","STRAWBERRIES",NA,NA,NA,"$ / CWT","TOTAL",NA,NA,105
"1151",8560,2016,"CALIFORNIA","STRAWBERRIES",NA,NA,"FRESH MARKET","$ / CWT","TOTAL",NA,NA,123
"1152",8561,2016,"CALIFORNIA","STRAWBERRIES",NA,NA,"PROCESSING","$ / CWT","TOTAL",NA,NA,45.9
"1153",8565,2016,"FLORIDA","STRAWBERRIES",NA,NA,NA,"$ / CWT","TOTAL",NA,NA,166
"1154",8566,2016,"FLORIDA","STRAWBERRIES",NA,NA,"FRESH MARKET","$ / CWT","TOTAL",NA,NA,166
"1155",8567,2016,"FLORIDA","STRAWBERRIES",NA,NA,"PROCESSING","$ / CWT","TOTAL",NA,NA,0
"1156",8589,2016,"NEW YORK","STRAWBERRIES",NA,NA,NA,"$ / CWT","TOTAL",NA,NA,235
"1157",8590,2016,"NEW YORK","STRAWBERRIES",NA,NA,"FRESH MARKET","$ / CWT","TOTAL",NA,NA,235
"1158",8591,2016,"NEW YORK","STRAWBERRIES",NA,NA,"PROCESSING","$ / CWT","TOTAL",NA,NA,0
"1159",8595,2016,"NORTH CAROLINA","STRAWBERRIES",NA,NA,NA,"$ / CWT","TOTAL",NA,NA,187
"1160",8596,2016,"NORTH CAROLINA","STRAWBERRIES",NA,NA,"FRESH MARKET","$ / CWT","TOTAL",NA,NA,187
"1161",8597,2016,"NORTH CAROLINA","STRAWBERRIES",NA,NA,"PROCESSING","$ / CWT","TOTAL",NA,NA,0
"1162",8610,2016,"OREGON","STRAWBERRIES",NA,NA,NA,"$ / CWT","TOTAL",NA,NA,86.7
"1163",8611,2016,"OREGON","STRAWBERRIES",NA,NA,"FRESH MARKET","$ / CWT","TOTAL",NA,NA,108
"1164",8612,2016,"OREGON","STRAWBERRIES",NA,NA,"PROCESSING","$ / CWT","TOTAL",NA,NA,83
"1165",8615,2016,"OTHER STATES","STRAWBERRIES",NA,NA,NA,"$ / CWT","TOTAL",NA,NA,0
"1166",8616,2016,"OTHER STATES","STRAWBERRIES",NA,NA,"FRESH MARKET","$ / CWT","TOTAL",NA,NA,0
"1167",8617,2016,"OTHER STATES","STRAWBERRIES",NA,NA,"PROCESSING","$ / CWT","TOTAL",NA,NA,0
"1168",8630,2016,"WASHINGTON","STRAWBERRIES",NA,NA,NA,"$ / CWT","TOTAL",NA,NA,116
"1169",8631,2016,"WASHINGTON","STRAWBERRIES",NA,NA,"FRESH MARKET","$ / CWT","TOTAL",NA,NA,205
"1170",8632,2016,"WASHINGTON","STRAWBERRIES",NA,NA,"PROCESSING","$ / CWT","TOTAL",NA,NA,88
"1171",8675,2016,"CALIFORNIA","STRAWBERRIES",NA,NA,"ACRES HARVESTED",NA,"TOTAL",NA,NA,38200
"1172",8676,2016,"CALIFORNIA","STRAWBERRIES",NA,NA,NA,NA,"TOTAL",NA,NA,38500
"1173",8677,2016,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION",NA,"$","TOTAL",NA,NA,-1445341296
"1174",8678,2016,"CALIFORNIA","STRAWBERRIES",NA,"PRODUCTION",NA,"CWT","TOTAL",NA,NA,27122000
"1175",8679,2016,"CALIFORNIA","STRAWBERRIES",NA,NA,"YIELD","CWT / ACRE","TOTAL",NA,NA,710
"1176",8680,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN = 128810",2300
"1177",8684,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","BLAD = 30006",4400
"1178",8686,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","BOSCALID = 128008",11000
"1179",8687,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","CAPTAN = 81301",222600
"1180",8689,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","CYFLUFENAMID = 555550",300
"1181",8690,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","CYPRODINIL = 288202",13700
"1182",8691,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","FENHEXAMID = 90209",20800
"1183",8692,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","FLUDIOXONIL = 71503",9200
"1184",8693,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","FLUOPYRAM = 80302",1000
"1185",8694,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD = 138009",2900
"1186",8697,2016,"CALIFORNIA","STRAWBERRIES","BEARING",NA,"APPLICATIONS","LB","CHEMICAL"," FUNGICIDE","MEFENOXAM = 113502",2300
