,Year,State,Commodity,Type,Production,Marketing,Measure,Domain,Chemi_family,Materials,Value
6634,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, HERBICIDE,TERBACIL = 12701,1.2
6635,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,ACETAMIPRID = 99050,1.2
6636,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,BIFENTHRIN = 128825,(D)
6637,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,BT KURSTAKI ABTS-351 = 6522,(D)
6638,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,BURKHOLDERIA A396 CELLS & MEDIA = 6534,(D)
6639,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,CARBARYL = 56801,(D)
6640,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329,(D)
6641,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,DIAZINON = 57801,(D)
6642,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,ESFENVALERATE = 109303,1
6643,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,FENPROPATHRIN = 127901,1.1
6644,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,IMIDACLOPRID = 129099,(D)
6645,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,MALATHION = 57701,1.4
6646,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,METHOMYL = 90301,1.5
6647,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,"NEEM OIL, CLAR. HYD. = 25007",(D)
6648,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,PHOSMET = 59201,1.9
6649,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,PYRETHRINS = 69001,(D)
6650,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,SPINETORAM = 110007,1.4
6651,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,SPINOSAD = 110003,(D)
6652,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,THIAMETHOXAM = 60109,(D)
6653,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, INSECTICIDE,ZETA-CYPERMETHRIN = 129064,1.2
6654,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, OTHER,CYTOKININS = 116801,(D)
6655,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, OTHER,GIBBERELLIC ACID = 43801,(D)
6656,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, OTHER,HYDROGEN PEROXIDE = 595,(D)
6657,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, OTHER,METHYL ANTHRANILATE = 128725,(D)
6658,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, OTHER,PELARGONIC ACID = 217500,(D)
6659,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,APPLICATIONS,"NUMBER, AVG",CHEMICAL, OTHER,REYNOUTRIA SACHALINE = 55809,(D)
6660,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,AZOXYSTROBIN = 128810,60
6661,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482,(D)
6662,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,BACILLUS SUBTILIS = 6479,(D)
6663,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,BOSCALID = 128008,(D)
6664,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,CALCIUM POLYSULFIDE = 76702,6
6665,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,CAPTAN = 81301,72
6666,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,CHLOROTHALONIL = 81901,(D)
6667,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,COPPER CHLORIDE HYD. = 23501,(D)
6668,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,COPPER HYDROXIDE = 23401,(D)
6669,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,CYPRODINIL = 288202,(D)
6670,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,DIFENOCONAZOLE = 128847,(D)
6671,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,FENBUCONAZOLE = 129011,59
6672,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,FLUDIOXONIL = 71503,(D)
6673,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,FOSETYL-AL = 123301,(D)
6674,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,METCONAZOLE = 125619,67
6675,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,MONO-POTASSIUM SALT = 76416,(D)
6676,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,PYRACLOSTROBIN = 99100,10
6677,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,THIOPHANATE-METHYL = 102001,(D)
6678,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,TOTAL,91
6679,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, FUNGICIDE,ZIRAM = 34805,50
6680,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,"2,4-D, BEE = 30053",(D)
6681,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,AMMONIUM PELARGONATE = 31802,(D)
6682,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,BROMACIL = 12301,(D)
6683,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,BUTOXYETHYL TRICLOPY = 116004,(D)
6684,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,CARFENTRAZONE-ETHYL = 128712,(D)
6685,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,CLETHODIM = 121011,5
6686,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,CLOPYRALID MONO SALT = 117401,(D)
6687,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,DICHLOBENIL = 27401,(D)
6688,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,DIURON = 35505,17
6689,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,FLUMIOXAZIN = 129034,28
6690,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,GLUFOSINATE-AMMONIUM = 128850,(D)
6691,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,GLYPHOSATE ISO. SALT = 103601,(D)
6692,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,HEXAZINONE = 107201,(D)
6693,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,MESOTRIONE = 122990,28
6694,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,NAPROPAMIDE = 103001,(D)
6695,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,NORFLURAZON = 105801,34
6696,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,ORYZALIN = 104201,(D)
6697,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,PARAQUAT = 61601,22
6698,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,PENDIMETHALIN = 108501,38
6699,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,S-METOLACHLOR = 108800,(D)
6700,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,SIMAZINE = 80807,24
6701,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,SULFENTRAZONE = 129081,(D)
6702,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,TERBACIL = 12701,28
6703,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, HERBICIDE,TOTAL,81
6704,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,ACETAMIPRID = 99050,18
6705,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,BIFENTHRIN = 128825,(D)
6706,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,BT KURSTAKI ABTS-351 = 6522,(D)
6707,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,BURKHOLDERIA A396 CELLS & MEDIA = 6534,(D)
6708,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,CARBARYL = 56801,(D)
6709,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329,(D)
6710,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,DIAZINON = 57801,(D)
6711,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,ESFENVALERATE = 109303,6
6712,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,FENPROPATHRIN = 127901,7
6713,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,IMIDACLOPRID = 129099,(D)
6714,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,MALATHION = 57701,31
6715,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,METHOMYL = 90301,48
6716,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,"NEEM OIL, CLAR. HYD. = 25007",(D)
6717,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,PHOSMET = 59201,82
6718,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,PYRETHRINS = 69001,(D)
6719,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,SPINETORAM = 110007,25
6720,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,SPINOSAD = 110003,(D)
6721,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,THIAMETHOXAM = 60109,(D)
6722,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,TOTAL,92
6723,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, INSECTICIDE,ZETA-CYPERMETHRIN = 129064,11
6724,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, OTHER,CYTOKININS = 116801,(D)
6725,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, OTHER,GIBBERELLIC ACID = 43801,(D)
6726,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, OTHER,HYDROGEN PEROXIDE = 595,(D)
6727,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, OTHER,METHYL ANTHRANILATE = 128725,(D)
6728,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, OTHER,PELARGONIC ACID = 217500,(D)
6729,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, OTHER,REYNOUTRIA SACHALINE = 55809,(D)
6730,2017,NEW JERSEY,BLUEBERRIES,BEARING,NA,TREATED,"PCT OF AREA BEARING, AVG",CHEMICAL, OTHER,TOTAL,(D)
6731,2017,NEW JERSEY,BLUEBERRIES,TAME,NA,ACRES HARVESTED,NA,TOTAL,NA,NA,9300
6732,2017,NEW JERSEY,BLUEBERRIES,TAME,PRODUCTION,NA,LB,TOTAL,NA,NA,41180000
6733,2017,NEW JERSEY,BLUEBERRIES,TAME,PRODUCTION,FRESH MARKET,$,TOTAL,NA,NA,73950000
6734,2017,NEW JERSEY,BLUEBERRIES,TAME,PRODUCTION,FRESH MARKET,LB,TOTAL,NA,NA,36250000
6735,2017,NEW JERSEY,BLUEBERRIES,TAME,PRODUCTION,NOT SOLD,LB,TOTAL,NA,NA,410000
6736,2017,NEW JERSEY,BLUEBERRIES,TAME,PRODUCTION,PROCESSING,$,TOTAL,NA,NA,3932000
6737,2017,NEW JERSEY,BLUEBERRIES,TAME,PRODUCTION,PROCESSING,LB,TOTAL,NA,NA,4520000
6738,2017,NEW JERSEY,BLUEBERRIES,TAME,PRODUCTION,UTILIZED,$,TOTAL,NA,NA,77882000
6739,2017,NEW JERSEY,BLUEBERRIES,TAME,PRODUCTION,UTILIZED,LB,TOTAL,NA,NA,40770000
6740,2017,NEW JERSEY,BLUEBERRIES,TAME,NA,UTILIZED,LB / ACRE,TOTAL,NA,NA,4380
6741,2017,NEW YORK,BLUEBERRIES,TAME,NA,ACRES HARVESTED,NA,TOTAL,NA,NA,800
6742,2017,NEW YORK,BLUEBERRIES,TAME,PRODUCTION,NA,LB,TOTAL,NA,NA,1620000
6743,2017,NEW YORK,BLUEBERRIES,TAME,PRODUCTION,FRESH MARKET,$,TOTAL,NA,NA,(D)
6744,2017,NEW YORK,BLUEBERRIES,TAME,PRODUCTION,FRESH MARKET,LB,TOTAL,NA,NA,(D)
6745,2017,NEW YORK,BLUEBERRIES,TAME,PRODUCTION,NOT SOLD,LB,TOTAL,NA,NA,80000
6746,2017,NEW YORK,BLUEBERRIES,TAME,PRODUCTION,PROCESSING,$,TOTAL,NA,NA,(D)
6747,2017,NEW YORK,BLUEBERRIES,TAME,PRODUCTION,PROCESSING,LB,TOTAL,NA,NA,(D)
6748,2017,NEW YORK,BLUEBERRIES,TAME,PRODUCTION,UTILIZED,$,TOTAL,NA,NA,3771000
6749,2017,NEW YORK,BLUEBERRIES,TAME,PRODUCTION,UTILIZED,LB,TOTAL,NA,NA,1540000
6750,2017,NEW YORK,BLUEBERRIES,TAME,NA,UTILIZED,LB / ACRE,TOTAL,NA,NA,1930
6751,2017,NEW YORK,STRAWBERRIES,NA,NA,ACRES HARVESTED,NA,TOTAL,NA,NA,1200
6752,2017,NEW YORK,STRAWBERRIES,NA,NA,NA,NA,TOTAL,NA,NA,1300
6753,2017,NEW YORK,STRAWBERRIES,NA,PRODUCTION,NA,$,TOTAL,NA,NA,10415000
6754,2017,NEW YORK,STRAWBERRIES,NA,PRODUCTION,NA,CWT,TOTAL,NA,NA,46800
6755,2017,NEW YORK,STRAWBERRIES,NA,NA,YIELD,CWT / ACRE,TOTAL,NA,NA,39
6756,2017,NEW YORK,STRAWBERRIES,NA,PRODUCTION,FRESH MARKET,$,TOTAL,NA,NA,(D)
6757,2017,NEW YORK,STRAWBERRIES,NA,PRODUCTION,FRESH MARKET,CWT,TOTAL,NA,NA,(D)
6758,2017,NEW YORK,STRAWBERRIES,NA,PRODUCTION,NOT SOLD,CWT,TOTAL,NA,NA,1300
6759,2017,NEW YORK,STRAWBERRIES,NA,PRODUCTION,PROCESSING,$,TOTAL,NA,NA,(D)
6760,2017,NEW YORK,STRAWBERRIES,NA,PRODUCTION,PROCESSING,CWT,TOTAL,NA,NA,(D)
6761,2017,NEW YORK,STRAWBERRIES,NA,PRODUCTION,PROCESSING,TONS,TOTAL,NA,NA,(D)
6762,2017,NEW YORK,STRAWBERRIES,NA,PRODUCTION,UTILIZED,CWT,TOTAL,NA,NA,45500
6763,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, FUNGICIDE,AZOXYSTROBIN = 128810,(D)
6764,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, FUNGICIDE,BOSCALID = 128008,(D)
6765,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, FUNGICIDE,CALCIUM POLYSULFIDE = 76702,11800
6766,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, FUNGICIDE,CAPTAN = 81301,21000
6767,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, FUNGICIDE,FENBUCONAZOLE = 129011,1400
6768,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, FUNGICIDE,FENHEXAMID = 90209,(D)
6769,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, FUNGICIDE,METCONAZOLE = 125619,(D)
6770,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, FUNGICIDE,PROPICONAZOLE = 122101,1300
6771,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, FUNGICIDE,TOTAL,36400
6772,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, HERBICIDE,CARFENTRAZONE-ETHYL = 128712,(D)
6773,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, HERBICIDE,CLETHODIM = 121011,(D)
6774,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, HERBICIDE,DIQUAT DIBROMIDE = 32201,(D)
6775,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, HERBICIDE,FLUMIOXAZIN = 129034,1100
6776,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, HERBICIDE,GLUFOSINATE-AMMONIUM = 128850,1400
6777,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, HERBICIDE,GLYPHOSATE ISO. SALT = 103601,400
6778,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, HERBICIDE,GLYPHOSATE POT. SALT = 103613,(D)
6779,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, HERBICIDE,HALOSULFURON-METHYL = 128721,(D)
6780,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, HERBICIDE,HEXAZINONE = 107201,1400
6781,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, HERBICIDE,ORYZALIN = 104201,3100
6782,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, HERBICIDE,PARAQUAT = 61601,400
6783,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, HERBICIDE,PENDIMETHALIN = 108501,(D)
6784,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, HERBICIDE,SETHOXYDIM = 121001,(D)
6785,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, HERBICIDE,SIMAZINE = 80807,(D)
6786,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, HERBICIDE,SULFENTRAZONE = 129081,(D)
6787,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, HERBICIDE,TERBACIL = 12701,(D)
6788,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, HERBICIDE,TOTAL,10100
6789,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, INSECTICIDE,ACETAMIPRID = 99050,(D)
6790,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, INSECTICIDE,CARBARYL = 56801,(D)
6791,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, INSECTICIDE,ESFENVALERATE = 109303,200
6792,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, INSECTICIDE,FENPROPATHRIN = 127901,(D)
6793,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, INSECTICIDE,MALATHION = 57701,7900
6794,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, INSECTICIDE,METHOMYL = 90301,(D)
6795,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, INSECTICIDE,METHOXYFENOZIDE = 121027,(D)
6796,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, INSECTICIDE,SPINETORAM = 110007,(D)
6797,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, INSECTICIDE,TOTAL,9000
6798,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, INSECTICIDE,ZETA-CYPERMETHRIN = 129064,(Z)
6799,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, OTHER,CYANAMID = 14002,(D)
6800,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, OTHER,MINERAL OIL = 63502,(D)
6801,2017,NORTH CAROLINA,BLUEBERRIES,BEARING,NA,APPLICATIONS,LB,CHEMICAL, OTHER,TOTAL,(D)
