Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",0.086,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)", (NA),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)", (NA),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)",0.5,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)",0.044,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)",0.292,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",0.092,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",1.555,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)",0.793,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",0.193,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)",0.869,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",0.077,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TEBUFENOZIDE = 129026)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",0.025,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (FORCHLORFENURON = 128819)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (GIBBERELLIC ACID = 43801)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (POTASSIUM SILICATE = 72606)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",0.099,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",0.373,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBT. GB03 = 129068)", (NA),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)", (NA),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",0.418,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)",2.372,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",3.804,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)",2.692,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",0.479,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",0.116,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)",0.153,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",0.266,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",0.163,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)",0.126,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",2.733,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",0.253,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",0.212,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",0.49,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZIRAM = 34805)",3.17,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)",0.198,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICHLOBENIL = 27401)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)",2.904,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",0.299,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",1.251,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)",1.976,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HALOSULFURON-METHYL = 128721)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HEXAZINONE = 107201)",1.129,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ISOXABEN = 125851)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MESOTRIONE = 122990)",0.181,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)",2.611,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",0.708,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",2.51,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PRONAMIDE = 101701)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)",2.762,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)",0.215,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)",0.587,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",0.176,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",0.16,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)", (NA),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)", (NA),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)",0.621,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)",0.053,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)",0.461,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)", (D),
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",0.187,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",2.421,
SURVEY,2017,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES, BEARING , APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)",1.34,
